22,2.013758023691163E-4
36,7.281799381742266E-5
40,6.969960613167389E-5
43,7.970913597616214E-5
66,6.969960613167389E-5
75,7.780768541837818E-5
90,1.499977348071372E-4
99,7.967594135697861E-5
122,6.851648746031616E-5
141,7.020992598724145E-5
142,6.964804345400378E-5
168,6.992828830771087E-5
174,1.7697564509708074E-4
185,6.969960613167389E-5
198,6.986432623581682E-5
205,7.019107130324108E-5
207,7.0883724659216E-5
227,7.034940484268324E-5
251,6.966024910419084E-5
261,6.851648746031616E-5
268,8.204462901142344E-5
288,6.546172037677625E-5
290,6.546172037677625E-5
324,7.019107130324108E-5
330,6.965889687108932E-5
356,1.259591272869718E-4
418,6.966420013610988E-5
420,6.956642176992789E-5
429,7.806504150349749E-5
457,6.965889687108932E-5
481,3.1456789594104555E-4
511,6.992828830771087E-5
541,6.973507900218539E-5
543,6.938639826167706E-5
555,6.969960613167389E-5
570,1.4355687637517803E-4
589,6.964804345400378E-5
620,7.9765511896098E-5
666,7.128643372593739E-5
671,1.510462677785272E-4
690,6.692715342579868E-5
696,8.912640902094129E-5
699,7.0883724659216E-5
709,6.967227019837083E-5
752,1.4355687637517803E-4
775,7.035123687238888E-5
784,6.964854972270415E-5
799,6.940154515115152E-5
803,1.3520171359462672E-4
808,1.702712969138073E-4
825,1.0514434104570087E-4
846,6.964804345400378E-5
851,6.935936166908313E-5
866,6.973507900218539E-5
871,6.956642176992789E-5
879,6.974518665602205E-5
923,7.221743067773675E-5
962,6.692715342579868E-5
968,8.661432150604678E-5
984,6.853868029802181E-5
1000,8.23802913700237E-5
1010,1.7697564509708074E-4
1051,6.949921270411777E-5
1054,9.98322120157994E-4
1061,6.827726371058364E-5
1063,6.853868029802181E-5
1066,6.854570866075161E-5
1067,7.576060646801007E-5
1073,6.964757182975592E-5
1086,7.141172049320898E-5
1091,7.019107130324108E-5
1128,6.973507900218539E-5
1148,7.128643372593739E-5
1181,1.3434649728044198E-4
1211,6.973507900218539E-5
1224,1.4315422670303072E-4
1241,6.9765197781646E-5
1291,6.858483068980056E-5
1296,6.851648746031616E-5
1303,6.964771722773011E-5
1338,0.0022351333101539666
1340,7.035986930280415E-5
1341,1.5335307944595335E-4
1360,7.034736788794046E-5
1386,7.193273519033887E-5
1413,6.829080595338423E-5
1415,7.716313035642928E-4
1423,0.031081135880511326
1470,6.9666599053846E-5
1476,6.964771722773011E-5
1477,6.827726371058364E-5
1503,7.204801109483806E-5
1504,6.969960613167389E-5
1507,6.854570866075161E-5
1550,6.854570866075161E-5
1553,7.141172049320898E-5
1569,6.692715342579868E-5
1575,1.1682919590150356E-4
1582,6.9765197781646E-5
1612,6.84876706039915E-5
1618,7.141172049320898E-5
1628,6.956642176992789E-5
1641,7.745853846818823E-5
1644,0.0015276302272280988
1646,7.076844875471679E-5
1672,6.973507900218539E-5
1675,1.0359461568537849E-4
1683,6.546172037677625E-5
1703,7.019107130324108E-5
1711,7.375635524305308E-5
1747,6.827489883815304E-5
1750,7.775239258147602E-4
1774,6.848131683191305E-5
1792,7.965630540163787E-5
1797,6.95592170258967E-5
1822,7.047157277183166E-5
1837,6.692715342579868E-5
1864,1.4616431600723476E-4
1889,8.25951581452064E-5
1905,7.128643372593739E-5
1907,6.853868029802181E-5
1908,6.887226331452058E-5
1913,7.02859050488245E-5
1938,7.141172049320898E-5
1939,6.969960613167389E-5
1945,0.0016729791694338615
1954,6.952942366925104E-5
1971,7.141172049320898E-5
1986,6.969960613167389E-5
1998,6.952942366925104E-5
2009,8.204462901142344E-5
2019,2.3212932605680146E-4
2034,6.845925563540906E-5
2035,7.780578295685288E-5
2036,6.829080595338423E-5
2044,7.035123687238888E-5
2065,6.969960613167389E-5
2087,6.546172037677625E-5
2095,6.965889687108932E-5
2105,0.002163812454679741
2133,6.936853140003628E-5
2146,6.973507900218539E-5
2183,6.828257034367293E-5
2191,6.956642176992789E-5
2195,6.692715342583728E-5
2205,6.956642176992789E-5
2228,6.969960613167389E-5
2239,8.239664883169302E-5
2258,6.977373875030717E-5
2280,6.992828830771087E-5
2283,6.956642176992789E-5
2286,7.512943680562969E-5
2297,1.410461765640338E-4
2317,6.956642176992789E-5
2318,6.974911196100772E-5
2331,7.987963738132319E-5
2355,6.969960613167389E-5
2366,3.3275299789282E-4
2397,8.596057678487683E-5
2405,1.296485010063475E-4
2406,8.596057678487683E-5
2412,1.2965112235466768E-4
2418,1.311427786963068E-4
2419,2.2034054240718855E-4
2450,8.596057678487683E-5
2457,1.3009741346657695E-4
