24,6.95592170258967E-5
38,6.851648746031616E-5
46,0.030944416382771216
83,0.007774274413804764
87,6.827489883815304E-5
118,6.9765197781646E-5
125,7.128643372593739E-5
132,7.523569172111625E-5
137,6.964854972270415E-5
173,7.669350601340332E-5
176,6.827726371058364E-5
186,0.0037584615247839193
194,7.0883724659216E-5
279,0.002661937827815221
284,6.969960613167389E-5
298,0.0015109843935846837
309,6.966240763055374E-5
327,6.828257034367293E-5
350,7.221743067773675E-5
362,6.692715342579868E-5
400,6.940738523884958E-5
430,6.966518119337452E-5
450,6.969960613167389E-5
458,6.969960613167389E-5
460,7.141172049320898E-5
494,8.3915833822797E-5
513,6.973507900218539E-5
521,2.3212932605680146E-4
545,3.3488188253515046E-4
595,0.0013962012767474157
601,7.965630540160014E-5
679,6.95592170258967E-5
692,7.426736991834453E-5
693,6.966518119337452E-5
726,1.1682919590150356E-4
739,2.0896493936280408E-4
756,6.964771722773011E-5
805,6.965889687108932E-5
817,0.0012250744855676408
886,6.966802558110482E-5
894,7.512943680562969E-5
910,6.956642176992789E-5
936,7.967594135697861E-5
947,1.7642078083655025E-4
987,6.966420013610988E-5
1002,1.7936365414601634E-4
1022,6.9765197781646E-5
1052,7.034940484268324E-5
1074,6.848131683191305E-5
1078,1.0087083744904974E-4
1082,1.5894895706081497E-4
1096,6.546172037677625E-5
1121,1.223696556172902E-4
1194,6.84876706039915E-5
1199,0.004782763583283353
1213,6.969960613167389E-5
1214,7.0883724659216E-5
1220,6.828257034367293E-5
1230,6.966376891780852E-5
1325,7.970913597616214E-5
1327,6.973507900218539E-5
1330,7.973899595388652E-5
1332,6.936935163970765E-5
1345,6.969620447685963E-5
1380,6.952942366925104E-5
1390,7.019107130324108E-5
1391,7.512943680562969E-5
1396,6.546172037677625E-5
1398,6.546172037677625E-5
1407,6.973507900218539E-5
1416,7.967594135697861E-5
1418,6.969960613167389E-5
1426,7.0883724659216E-5
1430,6.887226331452058E-5
1432,6.966420013610988E-5
1442,6.969960613167389E-5
1513,7.035123687238888E-5
1514,7.141172049320898E-5
1580,8.25951581452064E-5
1607,0.0019412652111637457
1613,6.973507900218539E-5
1620,6.966063992600563E-5
1660,7.47234444799784E-5
1704,3.3488188253515046E-4
1720,6.692715342579954E-5
1764,6.887226331452058E-5
1780,6.845925563540906E-5
1786,7.034736788794046E-5
1800,7.128643372593739E-5
1830,6.858483068980056E-5
1832,6.546172037677625E-5
1836,6.546172037677625E-5
1841,1.468193860263613E-4
1871,7.035286340006002E-5
1904,8.237281007909731E-5
1914,6.964804345400378E-5
1953,6.969960613167389E-5
1955,7.64800937249497E-5
1995,6.853868029802181E-5
2006,6.964854972270415E-5
2031,6.969960613167389E-5
2059,7.019107130324108E-5
2082,6.969960613167389E-5
2088,6.546172037677625E-5
2090,0.0038043754693799967
2108,6.966240763055374E-5
2118,7.631990783601251E-5
2135,7.442885937735605E-5
2136,8.631794199581934E-5
2139,6.966802558110482E-5
2156,1.5757573208942337E-4
2177,6.936853140003628E-5
2218,7.035986930280409E-5
2243,7.019107130324108E-5
2244,6.969960613167389E-5
2257,6.964854972270415E-5
2266,8.25951581452064E-5
2293,1.488791358522472E-4
2298,7.019107130324108E-5
2327,1.0615715220404537E-4
2333,7.034736788794046E-5
2351,6.860809209019855E-5
2361,7.032957658641968E-5
2402,8.596057678487683E-5
2416,8.596057678487683E-5
2435,9.077891933732879E-4
2437,2.357106547660872E-4
2438,7.004564209141309E-5
2443,1.3021600893759765E-4
