3,7.076844875471679E-5
45,3.5384813838042396E-4
78,6.9066804110834E-5
106,0.0015109843935846837
109,6.953605448809477E-5
111,6.96996061316739E-5
114,1.0087083744904974E-4
131,6.546172037677625E-5
143,7.577574559428061E-5
145,6.973507900218539E-5
212,7.510648908002688E-5
214,1.4616431600723476E-4
236,1.3584457351677377E-4
243,6.9666599053846E-5
244,8.169982123518285E-5
249,7.742640133851774E-5
264,7.019755766219713E-5
280,7.141172049320898E-5
354,8.204462901142344E-5
371,6.9765197781646E-5
383,7.967594135697861E-5
390,7.141172049320898E-5
434,6.966240763055374E-5
442,6.966376891780852E-5
461,7.019713596060045E-5
483,0.0010022387805614322
506,7.433773102183313E-5
507,7.426736991834453E-5
531,6.692715342579868E-5
581,1.3520919849187128E-4
597,6.966240763055374E-5
599,6.992828830771087E-5
615,7.874545544016212E-5
619,6.969960613167389E-5
621,6.966063992600563E-5
664,6.827726371058364E-5
669,6.95592170258967E-5
674,6.84876706039915E-5
675,8.197629182672654E-5
677,6.887226331452058E-5
684,7.128643372593739E-5
688,7.034736788794046E-5
704,7.376290003148595E-5
705,7.141172049320898E-5
719,7.221743067773675E-5
720,7.141172049320898E-5
729,6.853868029802181E-5
733,6.966802558110482E-5
738,6.966260421822015E-5
745,6.966063992600563E-5
764,7.9765511896098E-5
766,7.487910947868466E-5
787,7.019107130324108E-5
795,6.546172037677625E-5
815,6.936345757851321E-5
822,7.766976300809424E-5
827,7.375589532542933E-5
850,6.95592170258967E-5
867,7.577574559428061E-5
872,6.964804345400378E-5
887,7.032957658641968E-5
892,6.9666599053846E-5
924,6.986432623581682E-5
928,6.953605448809477E-5
935,6.986432623581682E-5
954,9.418289534119822E-5
967,7.37739577205919E-5
982,1.4616431600723476E-4
985,6.992828830771087E-5
989,6.692715342579868E-5
996,7.36945685584966E-5
1013,0.0023719151822020005
1024,6.966240763055374E-5
1030,6.969960613167389E-5
1035,6.966802558110482E-5
1084,7.128643372593739E-5
1139,7.019107130324108E-5
1159,8.259515822280738E-5
1172,6.969960613167389E-5
1173,7.141172049320898E-5
1210,7.141172049320898E-5
1227,7.9765511896098E-5
1234,2.3988303891492747E-4
1267,6.949921270411777E-5
1274,7.034615634649268E-5
1275,7.019107130324108E-5
1289,2.813635729126912E-4
1302,6.964854972270415E-5
1313,6.964854972270415E-5
1353,1.109076835497551E-4
1359,1.6529847097182846E-4
1370,6.969960613167389E-5
1387,9.912429677389799E-5
1393,6.546172037677625E-5
1404,6.853868029802181E-5
1421,1.7936365414601634E-4
1443,7.204801109483806E-5
1451,8.169982123518285E-5
1456,7.141172049320898E-5
1462,6.9765197781646E-5
1474,7.442885937735605E-5
1478,7.438815191474788E-5
1484,6.95592170258967E-5
1509,7.128643372593739E-5
1530,1.7697564509708074E-4
1532,6.546172037677625E-5
1536,0.002702996561912939
1554,6.967227019837083E-5
1556,1.5364844371269388E-4
1593,7.111874733859721E-5
1622,6.867706511921106E-5
1629,7.375589554760842E-5
1632,0.0016729791694338615
1686,6.546172037677625E-5
1690,6.889238841121827E-4
1699,1.3520919849187128E-4
1709,6.827726371058364E-5
1729,6.966802558110482E-5
1732,9.98322120157994E-4
1748,8.25951581452064E-5
1756,6.974518665602205E-5
1760,6.856171012013267E-5
1763,1.0359461568537849E-4
1789,6.821055290476246E-4
1823,6.856171012013267E-5
1856,6.546172037677625E-5
1865,6.827726371058364E-5
1868,1.5757573208942337E-4
1896,2.013758023691163E-4
1924,7.371211192996973E-5
1927,6.974518665602205E-5
1942,6.546172037677625E-5
1947,6.546172037677625E-5
1959,6.966802558110482E-5
1960,6.973507900218539E-5
1963,6.956642176992789E-5
1965,7.128643372593739E-5
1979,6.966802558110482E-5
1996,7.141172049320898E-5
2007,2.0049874314332736E-4
2011,8.822046323179833E-5
2024,7.035286340006002E-5
2055,0.0015109843935846837
2061,7.408893619486977E-5
2078,1.3520171359462672E-4
2081,1.0087083744904974E-4
2091,7.019107130324108E-5
2099,7.066672611353423E-4
2100,0.03173081910948191
2119,6.966063992600563E-5
2148,7.970913597616214E-5
2166,7.020460035938576E-5
2217,6.974518665602205E-5
2222,7.035123687238888E-5
2241,6.851648746031616E-5
2248,6.967254886788053E-5
2285,6.973507900218539E-5
2294,6.956642176992789E-5
2319,7.019107130324108E-5
2320,7.0883724659216E-5
2338,7.577574559428061E-5
2346,9.636414387946563E-5
2347,6.966024910419084E-5
2356,6.967227019837083E-5
2393,1.3844205600969754E-4
2395,2.4325656964975837E-4
2449,6.940154515115152E-5
2454,1.296485010063475E-4
2456,1.2566216309480512E-4
