13,6.9765197781646E-5
20,6.956642176992789E-5
39,6.935516556573308E-5
58,6.968425752323034E-5
70,6.84876706039915E-5
98,7.141172049320898E-5
123,6.969960613167389E-5
124,7.9765511896098E-5
126,6.965889687108932E-5
133,6.546172037677625E-5
134,6.546172037677625E-5
135,6.546172037677625E-5
146,1.5757573208942337E-4
155,1.2325552937254096E-4
181,7.076844875471679E-5
187,6.965889687108932E-5
199,7.967594135697861E-5
228,6.887226331452058E-5
245,6.966420013610988E-5
250,7.128643372593739E-5
255,0.0021164406221858153
274,6.952942366925104E-5
299,6.986432623581682E-5
320,7.019107130324108E-5
331,7.382410471993139E-5
336,7.041531703739936E-4
351,1.830561269317295E-4
385,1.7936365414601634E-4
440,6.546172037677625E-5
441,6.9765197781646E-5
448,6.546172037677625E-5
454,7.034736788794046E-5
470,0.0035774044049895898
479,6.964771722773011E-5
491,7.041531703739936E-4
499,7.970913597616214E-5
504,1.5364844371269388E-4
536,6.9765197781646E-5
547,6.973507900218539E-5
557,7.631990783601251E-5
561,6.986432623581682E-5
568,0.0019863337797743743
573,8.169982123518285E-5
586,6.845925563540906E-5
607,7.401514430288664E-5
608,7.034615634649268E-5
641,7.019107130324108E-5
644,6.967227019837083E-5
653,6.867706511921106E-5
659,7.970913597616214E-5
687,1.1682919590150356E-4
710,7.970913597616214E-5
732,6.936853140003628E-5
743,6.964854972270415E-5
843,8.391583382450712E-5
845,1.7724373186631378E-4
848,7.973899595388652E-5
854,6.967227019837083E-5
873,7.035286340006002E-5
881,0.00137693919396404
889,6.854570866075161E-5
907,6.969960613167389E-5
916,6.974518665602205E-5
921,6.9765197781646E-5
929,6.974911196100772E-5
951,1.7324406773426432E-4
963,2.0856755305346633E-4
971,7.035123687238888E-5
983,2.778058207404896E-4
1042,6.966420013610988E-5
1081,7.035286340006002E-5
1085,7.967594135697861E-5
1098,6.546172037677625E-5
1114,6.693463832479196E-5
1149,0.0019863337797743743
1156,7.141172049320898E-5
1160,6.968425752323034E-5
1163,7.37739577205919E-5
1186,7.019107130324108E-5
1189,7.019107130324108E-5
1192,1.0503068265254719E-4
1215,6.829080595338423E-5
1237,6.546172037677625E-5
1257,0.002897644286367511
1259,6.969960613167389E-5
1260,6.827726371058364E-5
1263,6.546172037677625E-5
1264,6.546172037677625E-5
1273,7.973899595388652E-5
1293,6.973507900218539E-5
1323,6.973507900218539E-5
1335,6.693457741242617E-5
1344,6.95592170258967E-5
1364,1.7936365414601634E-4
1367,6.854570866075161E-5
1383,6.851648746031616E-5
1411,1.5448597631745355E-4
1422,8.268933156945757E-5
1455,6.964804345400378E-5
1459,1.4616431600723476E-4
1473,0.0015276302272280988
1481,6.964757182975592E-5
1486,7.128643372593739E-5
1498,9.797955180076737E-4
1499,9.797955180076737E-4
1522,1.109076835497551E-4
1541,9.797955180076737E-4
1561,6.956642176992789E-5
1587,6.848131683191305E-5
1590,6.969960613167389E-5
1591,6.973507900218539E-5
1596,6.974518665602205E-5
1601,6.9765197781646E-5
1615,6.969960613167389E-5
1619,7.442885937735605E-5
1626,6.9765197781646E-5
1633,6.828257034367293E-5
1638,7.128643372593739E-5
1655,7.751794872798357E-5
1657,1.4616431600723476E-4
1680,6.546172037677625E-5
1710,7.631990783601251E-5
1716,7.970913597616214E-5
1718,1.7936365414601634E-4
1724,8.169982123518285E-5
1727,6.973507900218539E-5
1733,6.84876706039915E-5
1741,0.0015849986526450088
1768,1.4815070908096633E-4
1773,6.986432623581682E-5
1788,6.829080595338423E-5
1858,6.974518665602205E-5
1861,1.259591272869718E-4
1874,6.966802558110482E-5
1882,6.966802558110482E-5
1918,6.84876706039915E-5
1956,6.964771722773011E-5
1966,6.968425752323034E-5
1985,6.973507900218539E-5
1988,6.9066804110834E-5
2005,6.956642176992789E-5
2028,0.0015507653045781587
2057,6.966063992600563E-5
2066,7.411937664142416E-5
2097,6.692715342579868E-5
2109,6.9666599053846E-5
2120,7.375589532543167E-5
2171,6.966024910419084E-5
2187,7.035286340006002E-5
2192,7.004392456356405E-5
2204,6.956642176992789E-5
2207,6.44977660699503E-4
2219,6.969960613167389E-5
2224,6.973507900218539E-5
2251,7.81110295181515E-5
2253,6.84876706039915E-5
2269,6.973507900218539E-5
2271,6.96996061316739E-5
2290,9.506007379498244E-5
2313,7.67748237557339E-5
2342,7.032957658641968E-5
2344,6.966240763055374E-5
2350,1.7794570447270252E-4
2363,6.969960613167389E-5
2364,6.860809209019855E-5
2386,6.546172037677625E-5
2400,2.3932637327197772E-4
2409,8.596057678487683E-5
2413,0.0017311634429777278
2434,1.2967031753021861E-4
2442,8.596057678487683E-5
