idx,url
667,https://it.tdtu.edu.vn/cong-ty-coca-cola-va-chuong-trinh-tuyen-dung-nha-lanh-dao-the-he-moi-2021-aspire-future-leaders
668,https://it.tdtu.edu.vn/en/giao-duc/thac-si-nganh-khoa-hoc-may-tinh
669,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-to-chuc-le-tuyen-duong-sinh-vien-dat-danh-hieu-sinh-vien-5-tot-cap%23comment-form
670,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-nhan-bang-tot-nghiep-dot-thang-42020-dot-1-2-va-thang-5%23comment-form
671,https://it.tdtu.edu.vn/khoa-cntt-to-chuc-chung-ket-cuoc-thi-thiet-ke-website-2023
672,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-logix-technology-viet-nam
673,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cua-cty-co-phan-idtek-0%23comment-form
674,https://it.tdtu.edu.vn/thong-bao-tuyen-dung-internship-cong-ty-larion-27102017
675,https://it.tdtu.edu.vn/taxonomy/term/77
676,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-cptm-truyen-thong-toc-do%23comment-form
677,https://it.tdtu.edu.vn/gameloft-tuyen-dung-lap-trinh-vien-c
678,https://it.tdtu.edu.vn/khai-mac-hoi-thao-truyen-thong-sinh-vien-khoa-cntt-nam-2023-va-dien-bien-cac-tran-dau
679,https://it.tdtu.edu.vn/user/login?destination=/tiep-va-lam-viec-voi-doan-dai-su-quan-cong-hoa-sec%23comment-form
680,https://it.tdtu.edu.vn/hoi-dien-van-nghe-sinh-vien-khoa-cong-nghe-thong-tin-2022
681,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-tnhh-sinitech
682,https://it.tdtu.edu.vn/taxonomy/term/65?page=4
683,https://it.tdtu.edu.vn/dang-ky-tham-du-seminar-cong-ty-nus-technology
684,https://it.tdtu.edu.vn/pho-thu-tuong-chinh-phu-tran-hong-ha-tham-du-le-be-mac-giai-bong-da-thanh-nien-sinh-vien-viet-nam
685,https://it.tdtu.edu.vn/user/login?destination=/faculty-information-technology-5th-anniversary-celebration%23comment-form
686,https://it.tdtu.edu.vn/user/login?destination=/khoa-cntt-chuc-seminar-voi-ts-erik-cambria-dh-ky-thuat-nanyang-singapore%23comment-form
687,https://it.tdtu.edu.vn/taxonomy/term/75?page=1
688,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-co-phan-cong-nghe-betall-tuyen-dung-fresher%23comment-form
689,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-tnhh-thuong-mai-va-dau-tu-phat-trien-cong-nghe
690,https://it.tdtu.edu.vn/tin-tuc?page=20
691,https://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=18
692,https://it.tdtu.edu.vn/user/login?destination=/chuan-dau-ra-2015-nganh-truyen-thong-va-mang-may-tinh-chuong-trinh-tieu-chuan%23comment-form
693,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-tma-4%23comment-form
694,https://it.tdtu.edu.vn/thong-bao-dang-ki-tham-gia-career-day-cong-ty-axon-active
695,https://it.tdtu.edu.vn/en/introduction
696,https://it.tdtu.edu.vn/thong-tin-ve-buoi-gap-sv-de-pho-bien-thong-tin-va-huong-dan-dang-ky-sv-tham-gia-nckh-sv-2022-2023
697,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-to-chuc-thanh-cong-dai-hoi-dang-bo-lan-thu-iv-nhiem-ky-2025-2030
698,https://it.tdtu.edu.vn/user/login?destination=/khoa-hoc-erp-voi-cong-ty-lac-viet%23comment-form
699,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-ky-ket-hop-tac-voi-bao-thanh-nien
700,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-ky-ket-hop-tac-voi-tap-doan-ttc%23comment-form
701,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-thuc-tap-va-lam-viec-cua-dong-tam-group%23comment-form
702,https://it.tdtu.edu.vn/toa-dam-ve-mo-hinh-chung-chi-vi-mo-trong-giao-duc-huong-den-tuong-lai
703,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-thoi-vu-tet-cua-lien-hiep-tac-xa-sai-gon-coop%23comment-form
704,https://it.tdtu.edu.vn/user/login?destination=/vv-dang-ky-nhan-hoc-bong-cua-doanh-nghiep-danh-cho-sv-khoa-cntt-dot-thang-10-112022%23comment-form
705,https://it.tdtu.edu.vn/hoi-thao-quoc-te-lan-3-ve-vat-lieu-va-cau-truc-thong-minh-tien-tien-asmas-2024-tai-truong-dai-hoc
706,https://it.tdtu.edu.vn/ke-hoach-tot-nghiep-thang-12020
707,https://it.tdtu.edu.vn/cong-ty-mitek-tham-va-lam-viec-voi-dai-hoc-ton-duc-thang
708,https://it.tdtu.edu.vn/user/login?destination=/career-day-112023-cty-renesas-tuyen-dung%23comment-form
709,https://it.tdtu.edu.vn/user/login?destination=/kms-fresher-cuu-sv-ton-duc-thang-noi-gi%23comment-form
710,https://it.tdtu.edu.vn/nashtech-to-chuc-the-rookies-ky-thu-3
711,https://it.tdtu.edu.vn/nus-technology-tuyen-sinh-vien-thuc-tap-2018
712,https://it.tdtu.edu.vn/user/login?destination=/dem-nhac-tinh-khuc-vuot-thoi-gian%23comment-form
713,https://it.tdtu.edu.vn/faculty-information-technology-5th-anniversary-celebration
714,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-tnhh-thuong-mai-va-dau-tu-phat-trien-cong-nghe%23comment-form
715,https://it.tdtu.edu.vn/user/login?destination=/chuong-trinh-dao-tao-2018-nganh-ky-thuat-phan-mem-ma-nganh-f7480103-chuong-trinh-chat-luong-cao%23comment-form
716,https://it.tdtu.edu.vn/hoi-dong-truong-truong-dai-hoc-ton-duc-thang-to-chuc-ky-hop-lan-thu-20
717,https://it.tdtu.edu.vn/quy-dau-tu-gfi-cung-voi-vietnam-blockchain-innovation-vbi-va-near-foundation-da-hop-tac-to-chuc-hoi
718,https://it.tdtu.edu.vn/tin-tuc?page=7
719,https://it.tdtu.edu.vn/sea-games-31-sinh-vien-cuu-sinh-vien-dai-hoc-ton-duc-thang-gop-thanh-tich-cho-doan-the-thao-viet
720,https://it.tdtu.edu.vn/tuong-niem-43-nam-ngay-mat-cua-chu-tich-ton-duc-thang
721,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-ky-ket-hop-tac-voi-so-giao-duc-va-dao-tao-va-cac-truong-thpt-tinh
722,https://it.tdtu.edu.vn/thong-bao-vv-nop-so-doan-khoa-nhap-hoc-2017
723,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-fujinet-1%23comment-form
724,https://it.tdtu.edu.vn/viettel-tuyen-dung-nhan-vien-cntt
725,https://it.tdtu.edu.vn/user/login?destination=/seminar-chu-de-trends-in-mobile-development-and-serverless-computing%23comment-form
726,https://it.tdtu.edu.vn/taxonomy/term/75?page=0
727,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cua-cty-co-phan-idtek
728,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-tuyen-sinh-trinh-do-thac-si-nam-2019-dot-thang-062019-0%23comment-form
729,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-ryomo-vietnam-solutions
730,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-ekino-vietnam%23comment-form
731,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-ky-ket-hop-tac-voi-tap-doan-fpt%23comment-form
732,https://it.tdtu.edu.vn/user/login?destination=/sea-games-31-sinh-vien-cuu-sinh-vien-dai-hoc-ton-duc-thang-gop-thanh-tich-cho-doan-the-thao-viet%23comment-form
733,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-lap-trinh-vien-javacript-cua-cong-ty-gameloft%23comment-form
734,https://it.tdtu.edu.vn/thong-bao-danh-sach-sinh-vien-bi-xu-ly-hoc-vu-va-canh-bao-hoc-vu-hk22016-2017
735,https://it.tdtu.edu.vn/gameloft-tuyen-dung-2-vi-tri-thuc-tap-cc-06112017
736,https://it.tdtu.edu.vn/thong-bao-chuong-trinh-ho-tro-xe-ve-tet-cua-cong-ty-kms
737,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-vv-dieu-chinh-ke-hoach-tot-nghiep-dot-thang-042020%23comment-form
738,https://it.tdtu.edu.vn/user/login?destination=/hoi-thao-truyen-thong-khoa-cong-nghe-thong-tin-2022-su-kien-thu-hut-hon-600-van-dong-vien-va-co%23comment-form
739,https://it.tdtu.edu.vn/thong-bao-sinh-vien-tham-gia-it-contest-code-your-future-2024-do-tap-doan-cj-to-chuc
740,https://it.tdtu.edu.vn/user/login?destination=/tong-lanh-su-an-do-tham-va-lam-viec-tai-truong-dai-hoc-ton-duc-thang%23comment-form
741,https://it.tdtu.edu.vn/user/login?destination=/phan-hieu-khanh-hoa-truong-dai-hoc-ton-duc-thang-to-chuc-le-khai-giang-nam-hoc-2024-2025%23comment-form
742,https://it.tdtu.edu.vn/hoi-thao-dinh-huong-con-duong-phat-trien-nghe-nghiep-trong-nganh-phat-trien-phan-mem-danh-cho-thanh
743,https://it.tdtu.edu.vn/user/login?destination=/tuyen-dung-thuc-tap-sinh-cong-ty-xboss%23comment-form
744,https://it.tdtu.edu.vn/khan-thay-doi-thoi-gian-chuc-le-tot-nghiep-t92018
745,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-tuyen-dung-cua-cong-ty-just-time-solutions%23comment-form
746,https://it.tdtu.edu.vn/hoi-nghi-danh-gia-ket-qua-thuc-hien-ke-hoach-5-nam-lan-thu-3-giai-doan-2019-2024-va-ke-hoach-phat
747,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-chuong-trinh-lien-hoan-tuoi-tre-sang-tao-lan-9-nam-2018%23comment-form
748,https://it.tdtu.edu.vn/uniq-thong-bao-tuyen-dung-012021
749,https://it.tdtu.edu.vn/chuong-trinh-dao-tao-thuc-tap-sinh-cong-ty-pycogroup-2021
750,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-coca-cola-va-chuong-trinh-tuyen-dung-nha-lanh-dao-the-he-moi-2021-aspire-future-leaders%23comment-form
751,https://it.tdtu.edu.vn/user/login?destination=/tin-tuyen-dung-cua-cac-doanh-nghiep%23comment-form
752,https://it.tdtu.edu.vn/chuan-dau-ra-2015-nganh-truyen-thong-va-mang-may-tinh-chuong-trinh-tieu-chuan
753,https://it.tdtu.edu.vn/qui-trinh-dang-ky-mon-hoc-moi-tu-hk12018-2019
754,https://it.tdtu.edu.vn/user/login?destination=/khoa-cntt-tiep-va-lam-viec-voi-cong-ty-techbase-vietnam%23comment-form
755,http://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=19
756,https://it.tdtu.edu.vn/user/login?destination=/chuong-trinh-thuc-tap-dao-tao-pyco-fresher-2019%23comment-form
757,https://it.tdtu.edu.vn/khoa-cntt-tiep-va-lam-viec-voi-cong-ty-techbase-vietnam
758,https://it.tdtu.edu.vn/en/user/login?destination=/en/regular-program-in-computer-science-in-2018-with-code-f7480101%23comment-form
759,https://it.tdtu.edu.vn/buoi-tham-va-lam-viec-cua-gshuynh-van-nam-jaist-voi-khoa-cntt
760,https://it.tdtu.edu.vn/ket-qua-dang-ki-do-hk22017-2018
761,https://it.tdtu.edu.vn/hoi-huu-nghi-viet-anh-tp-ho-chi-minh-tham-va-lam-viec-voi-dai-hoc-ton-duc-thang
762,https://it.tdtu.edu.vn/chuong-trinh-dao-tao-java-fresher-training-program-ben-cong-ty-dxc-vietnam
763,https://it.tdtu.edu.vn/chuong-trinh-nashtech-ba-fresher
764,https://it.tdtu.edu.vn/fpt-telecom-chuong-trinh-sinh-vien-cong-nghe-tap-su
765,https://it.tdtu.edu.vn/trung-tam-internet-viet-nam-bo-tttt-tuyen-dung
766,https://it.tdtu.edu.vn/phan-hieu-khanh-hoa-truong-dai-hoc-ton-duc-thang-to-chuc-le-khai-giang-nam-hoc-2024-2025
767,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-blocksol-tuyen-dung%23comment-form
768,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-dai-hoc-quan-ly-singapore
769,https://it.tdtu.edu.vn/buoi-sinh-hoat-dinh-ky-thang-032019-clb-hoc-thuat-icon
770,https://it.tdtu.edu.vn/gameloft-tuyen-dung-lap-trinh-vien-c-0
771,https://it.tdtu.edu.vn/hon-3600-tan-tien-si-thac-sy-ky-su-cu-nhan-duoc-trao-bang-tot-nghiep-truong-dai-hoc-ton-duc-thang
772,https://it.tdtu.edu.vn/user/login?destination=/chung-ket-va-trao-giai-cuoc-thi-khoi-nghiep-tech-startup-challenger-2023%23comment-form
773,https://it.tdtu.edu.vn/hon-3000-phu-huynh-va-hoc-sinh-thpt-tham-gia-ngay-hoi-tu-van-tuyen-sinh-huong-nghiep-nam-2023-tai
774,https://it.tdtu.edu.vn/sinh-vien-khoa-cntt-tham-quan-thao-cam-vien
775,https://it.tdtu.edu.vn/user/login?destination=/chuong-trinh-thuc-tap-sinh-internship-at-home-cua-dxc%23comment-form
776,https://it.tdtu.edu.vn/user/login?destination=/cong-bo-quyet-dinh-thanh-lap-cac-chi-bo-truc-thuoc-dang-bo-truong-dai-hoc-ton-duc-thang%23comment-form
777,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-fujinet-2
778,https://it.tdtu.edu.vn/user/login?destination=/gameloft%23comment-form
779,https://it.tdtu.edu.vn/ket-qua-xu-ly-hoc-vu-thang-102018
780,http://it.tdtu.edu.vn/taxonomy/term/69?page=3
781,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-sen-techs
782,https://it.tdtu.edu.vn/dai-hoc-ton-duc-thang-xep-thu-73-chau-a-theo-the-asia-university-rankings-2022
783,https://it.tdtu.edu.vn/serminar-go-japan-diem-den-moi-cho-sinh-vien-cntt
784,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-smart-osc%23comment-form
785,https://it.tdtu.edu.vn/user/login?destination=/khoa-cong-nghe-thong-tin-ky-ket-hop-tac-voi-cac-to-chuc-doanh-nghiep%23comment-form
786,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-nhan-bang-tot-nghiep-dot-t62021%23comment-form
787,https://it.tdtu.edu.vn/sinh-vien-khoa-cntt-den-tham-quan-va-giao-luu-cung-cac-ban-sinh-vien-tai-tdtu-co-so-bao-loc
788,https://it.tdtu.edu.vn/user/login?destination=/chuong-trinh-trung-thu-cho-em-nam-2019%23comment-form
789,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-dai-hoc-cong-nghe-hoa-nam-trung-quoc%23comment-form
790,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-dek-technologies
791,https://it.tdtu.edu.vn/dang-ky-tham-du-le-tot-nghiep-cho-sv-tot-nghiep-dot-t42022
792,http://it.tdtu.edu.vn/tin-tuc/hoat-dong-sinh-vien
793,http://it.tdtu.edu.vn/tin-tuc/tin-tuc-tdtu?page=2
794,http://it.tdtu.edu.vn/en/tuyen-sinh/nganh-mang-may-tinh-va-truyen-thong-du-lieu
795,http://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=13
796,https://it.tdtu.edu.vn/apps-cyclone-tuyen-dung-thuc-tap-sinh
797,https://it.tdtu.edu.vn/user/login?destination=/lich-thi-lop-vet-dot-thang-082018%23comment-form
798,https://it.tdtu.edu.vn/en/user/login?destination=/en/expected-learning-outcomes-in-2015-computer-science-mainstream-program%23comment-form
799,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-tma-0%23comment-form
800,https://it.tdtu.edu.vn/chuong-trinh-momo-talents-2021
801,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-ket-qua-dang-ki-do-dot-3-thoi-gian-dang-ki-dot-4-hk12017-2018%23comment-form
802,https://it.tdtu.edu.vn/talkshow-ai-revolution-in-it-industry-cach-mang-ai-trong-nganh-cntt
803,https://it.tdtu.edu.vn/dang-ky-tham-du-le-tot-nghiep-thang-102022
804,https://it.tdtu.edu.vn/user/login?destination=/hon-20-nam-hop-tac-toan-dien-giua-truong-dai-hoc-ton-duc-thang-va-dai-hoc-saxion-ha-lan%23comment-form
805,https://it.tdtu.edu.vn/user/login?destination=/cong-ty-zenith-tuyen-dung-thuc-tap-sinh%23comment-form
806,https://it.tdtu.edu.vn/user/login?destination=/seminar-cung-cong-dong-lap-trinh-codertokyo%23comment-form
807,https://it.tdtu.edu.vn/tin-tuc?page=16
808,https://it.tdtu.edu.vn/tin-tuc/hoat-dong-khoa?page=1
809,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-tac-vien-giang-day-lap-trinh-dai-hoc-ton-duc-thang
810,https://it.tdtu.edu.vn/user/login?destination=/sinh-vien-khoa-cntt-tham-gia-lop-hoc-agile-scrum-cung-doanh-nghiep%23comment-form
811,https://it.tdtu.edu.vn/lich-thi-ky-nang-thuc-hanh-chuyen-mon-dot-thang-42019
812,https://it.tdtu.edu.vn/thong-bao-nhan-bang-tot-nghiep-dot-t12022-va-t22022
813,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-khai-giang-nam-hoc-2022-2023%23comment-form
814,https://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=20
815,https://it.tdtu.edu.vn/user/login?destination=/dai-hoc-ton-duc-thang-ky-ket-thoa-thuan-hop-tac-dao-tao-voi-dai-hoc-ky-thuat-ostrava%23comment-form
816,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-sen-techs-0%23comment-form
817,https://it.tdtu.edu.vn/taxonomy/term/69
818,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-thuc-tap-cho-sv-tai-athena-group%23comment-form
819,https://it.tdtu.edu.vn/mo-khoa-cong-viec-dau-tien-cua-ban-tai-tap-doan-cong-nghe-da-quoc-gia-hcltech-first-careers-program
820,https://it.tdtu.edu.vn/nhac-nho-sinh-vien-dang-ky-du-xet-tot-nghiep-dot-thang-92018
821,https://it.tdtu.edu.vn/hoi-dong-danh-gia-luan-van-thac-si-chuyen-nganh-khoa-hoc-may-tinh-ngay-24032024
822,https://it.tdtu.edu.vn/tin-tuc/tuyen-dung?page=16
823,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-microbox%23comment-form
824,https://it.tdtu.edu.vn/thong-tin-le-tot-nghiep-thang-092018
825,https://it.tdtu.edu.vn/en/user/login?destination=/en/expected-learning-outcomes-software-engineering-high-quality-program%23comment-form
826,https://it.tdtu.edu.vn/user/login?destination=/tuyen-dung-sinh-vien-moi-ra-truong-va-thuc-tap-sinh-bseba%23comment-form
827,https://it.tdtu.edu.vn/user/login?destination=/dang-ky-tham-du-le-tot-nghiep-du-kien-thang-4-52022%23comment-form
828,https://it.tdtu.edu.vn/user/login?destination=/hoi-thao-khoi-nghiep-tren-nen-tang-so%23comment-form
829,https://it.tdtu.edu.vn/ki-niem-15-nam-thanh-lap-trung-tam-giao-duc-quoc-phong-va-an-ninh-truong-dai-hoc-ton-duc-thang
830,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-gameloft-1
831,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-tiep-tuc-kiem-dinh-04-chuong-trinh-dao-tao-theo-bo-tieu-chuan-fibaa%23comment-form
832,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-danh-sach-sinh-vien-du-dieu-kien-lam-khoa-luan-o-hk12017-2018-dot-tot-nghiep-t42018%23comment-form
833,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-tiep-tuc-kiem-dinh-04-chuong-trinh-dao-tao-theo-bo-tieu-chuan-fibaa
834,https://it.tdtu.edu.vn/itbee-solutions-tuyen-dung-thuc-tap-sinh
835,https://it.tdtu.edu.vn/user/login?destination=/pho-thu-tuong-chinh-phu-tran-hong-ha-tham-du-le-be-mac-giai-bong-da-thanh-nien-sinh-vien-viet-nam%23comment-form
836,https://it.tdtu.edu.vn/dang-ki-tham-gia-buoi-giao-luu-cung-doan-sinh-vien-truong-dai-hoc-bac-lieu
837,https://it.tdtu.edu.vn/user/login?destination=/le-ki-ket-thoa-thuan-hop-tac-toan-dien-voi-cong-ty-ipsip%23comment-form
838,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-smart-osc
839,https://it.tdtu.edu.vn/hoi-thao-nghe-it-sang-tao-va-tuong-lai
840,https://it.tdtu.edu.vn/chuong-trinh-dev-cafe-session-uipath-exploration-cua-nashtech
841,https://it.tdtu.edu.vn/tin-tuc/hoat-dong-sinh-vien?page=0
842,https://it.tdtu.edu.vn/user/login?destination=/cuoc-thi-quoc-te-lan-thu-nhat-ve-nghien-cuu-va-thiet-ke-thiet-bi-bay-khong-nguoi-lai-uav-2024-thanh%23comment-form
843,https://it.tdtu.edu.vn/fujinet-co-nhu-cau-tuyen-dung-10-ky-su-phan-mem-javanet
844,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-ve-buoi-tech-meet-cong-ty-bosch%23comment-form
845,https://it.tdtu.edu.vn/tin-tuc/tin-tuc-tdtu?page=7
846,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cua-tap-doan-ecoworld%23comment-form
847,https://it.tdtu.edu.vn/tin-tuc?page=6
848,https://it.tdtu.edu.vn/chuong-trinh-thuc-tap-sinh-internship-at-home-cua-dxc
849,https://it.tdtu.edu.vn/user/login?destination=/sinh-vien-khoa-cntt-den-tham-quan-va-giao-luu-cung-cac-ban-sinh-vien-tai-tdtu-co-so-bao-loc%23comment-form
850,https://it.tdtu.edu.vn/user/login?destination=/hoi-thao-quoc-te-aeta-lan-thu-8-do-tdtu-dong-to-chuc-tai-busan-han-quoc%23comment-form
851,https://it.tdtu.edu.vn/user/login?destination=/cac-su-kien-quoc-te-ben-canh-hoat-dong-chao-mung-25-nam-thanh-lap-truong%23comment-form
852,https://it.tdtu.edu.vn/user/login?destination=/chuong-trinh-dao-tao-thuc-tap-sinh-cong-ty-pycogroup-2021%23comment-form
853,https://it.tdtu.edu.vn/tin-tuc/thong-bao-sau-dai-hoc
854,https://it.tdtu.edu.vn/user/login?destination=/ekino-vietnam-vi-tri-tester-va-developer-fresher-co-hoi-nghe-nghiep-cho-sinh-vien-cntt%23comment-form
855,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-nissei-electric-vietnam%23comment-form
856,https://it.tdtu.edu.vn/user/login?destination=/buoi-tham-quan-va-phong-van-tai-hoi-so-ngan-hang-sacombank%23comment-form
857,https://it.tdtu.edu.vn/gap-mat-thuong-nien-toan-the-gvvc-nld-truong-dai-hoc-ton-duc-thang-nam-2024-trai-he-2024
858,https://it.tdtu.edu.vn/hoi-thao-dinh-huong-nghe-nghiep-va-co-hoi-viec-lam-thang-042022
859,https://it.tdtu.edu.vn/chuan-dau-ra-2018-nganh-khoa-hoc-may-tinh-chuong-trinh-tieu-chuan
860,https://it.tdtu.edu.vn/user/login?destination=/truong-dai-hoc-ton-duc-thang-khai-mac-hoi-nghi-quoc-te-ve-chat-luong-dai-hoc-cua-mang-luoi-bao-dam%23comment-form
861,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-dai-hoc-cong-nghe-hoa-nam-trung-quoc
862,https://it.tdtu.edu.vn/user/login?destination=/techbase-viet-nam-thong-bao-thuc-tap-he-2022%23comment-form
863,https://it.tdtu.edu.vn/thong-tin-ve-khoa-hoc-technical-training-cua-cong-ty-gameloft
864,https://it.tdtu.edu.vn/user/login?destination=/career-day-112023-fpt-software-tuyen-dung%23comment-form
865,https://it.tdtu.edu.vn/giao-duc/nganh-he-thong-thong-tin
866,https://it.tdtu.edu.vn/user/login?destination=/ke-hoach-tot-nghiep-dot-thang-62019-va-thang-92019%23comment-form
867,https://it.tdtu.edu.vn/user/login?destination=/ban-chap-hanh-cong-doan-truong-dai-hoc-ton-duc-thang-to-chuc-hoat-dong-chao-mung-ngay-quoc-te-phu%23comment-form
868,https://it.tdtu.edu.vn/brochure-huong-dan-cach-khai-thac-ebook
869,https://it.tdtu.edu.vn/taxonomy/term/78
870,https://it.tdtu.edu.vn/tin-tuc?page=11
871,https://it.tdtu.edu.vn/user/login?destination=/ban-giao-cac-cong-trinh-trong-diem-chien-dich-mua-he-xanh-mat-tran-thi-xa-duc-pho-tinh-quang-ngai%23comment-form
872,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-omn1-solution%23comment-form
873,https://it.tdtu.edu.vn/user/login?destination=/cuoc-thi-gameuit-hackathon-lan-vi-nam-2021-do-khoa-cnpm-dh-cntt-dhqg-tphcm-dang-cai%23comment-form
874,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cua-cong-ty-intel%23comment-form
875,https://it.tdtu.edu.vn/user/login?destination=/thong-bao-chuyen-ho-so-doan-cac-chi-doan-khoa-17-he-4-nam-dai-hoc-khoa-10-he-cao-dang%23comment-form
876,https://it.tdtu.edu.vn/dac-diem-nhan-dien-sinh-vien-dai-hoc-ton-duc-thang
877,https://it.tdtu.edu.vn/tin-tuc?page=12
878,https://it.tdtu.edu.vn/user/login?destination=/hon-3600-tan-tien-si-thac-sy-ky-su-cu-nhan-duoc-trao-bang-tot-nghiep-truong-dai-hoc-ton-duc-thang%23comment-form
879,https://it.tdtu.edu.vn/user/login?destination=/doi-tuyen-van-nghe-khoa-cntt-tham-gia-hoi-dien-van-nghe-dai-hoc-ton-duc-thang-2018%23comment-form
880,https://it.tdtu.edu.vn/fujinet-tuyen-dung-ky-su-phan-mem-thang-122021
881,https://it.tdtu.edu.vn/tuan-trien-lam-nghien-cuu-khoa-hoc-sinh-vien-khoa-cong-nghe-thong-tin-nam-hoc-2023-2024
882,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-tnhh-sinitech%23comment-form
883,https://it.tdtu.edu.vn/hoi-thao-quoc-te-cvci-va-apit-2023-tai-truong-dai-hoc-ton-duc-thang
884,https://it.tdtu.edu.vn/user/login?destination=/phien-hop-lan-thu-13-cua-hoi-dong-truong-truong-dai-hoc-ton-duc-thang%23comment-form
885,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-dxc-0
886,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-kyanon-digital%23comment-form
887,https://it.tdtu.edu.vn/cuoc-thi-apkathon-2019-lap-trinh-website-web-app-mobile-app
888,https://it.tdtu.edu.vn/truong-dai-hoc-ton-duc-thang-tiep-va-lam-viec-voi-truong-dai-hoc-zilina-slovakia
889,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-nashtech-0
890,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-internship-cua-cong-ty-contemi
891,https://it.tdtu.edu.vn/thong-bao-tuyen-dung-ngan-hang-binh
892,https://it.tdtu.edu.vn/user/login?destination=/thong-tin-tuyen-dung-cong-ty-terralogic%23comment-form
893,https://it.tdtu.edu.vn/thong-tin-tuyen-dung-cong-ty-sinitech
894,https://it.tdtu.edu.vn/user/login?destination=/mo-cac-hoc-phan-boi-duong-sau-dai-hoc-dot-3-hk-he2018-2019%23comment-form
895,https://it.tdtu.edu.vn/contemi-tuyen-dung-intern
